p0309	0.05741301196670323
p0081	0.06853981186062774
p0037	0.0690756866898593
p0013	0.07495155016041322
p0061	0.08275729784018981
p0253	0.08288860798448727
p0045	0.08681157272776407
p0266	0.08780377701433495
p0064	0.0898346549626663
p0254	0.09089603208494612
p0010	0.09323581654508317
p0363	0.09572166085803369
p0313	0.09698322849653518
p0162	0.09832983698077458
p0118	0.10000903966189922
p0370	0.10160787723623177
p0042	0.11058519216893192
p0294	0.11660311678324542
p0113	0.11809071114112712
p0344	0.11828067675258014
p0003	0.11948185987307991
p0100	0.11980873071290976
p0044	0.12230452902715638
p0076	0.12333620634265885
p0103	0.12492567464307247
p0078	0.12607307759446928
p0124	0.13394192899794477
p0065	0.13549943820590837
p0179	0.1397907324652884
p0015	0.140183053986216
p0230	0.1426802903244706
p0016	0.14383614675398604
p0071	0.14429163510011722
p0378	0.14542581077273786
p0070	0.1459953261133886
p0055	0.14619016940493434
p0145	0.14811069700535318
p0311	0.14863054581178425
p0046	0.14902413455466046
p0191	0.15418063702264773
p0345	0.1567807218993419
p0062	0.1581032005812748
p0068	0.1592866981165263
p0067	0.16014637620200844
p0021	0.16066324166860957
p0011	0.1617033757322861
p0057	0.16497444790726645
p0038	0.1685158570492561
p0066	0.16903861840805012
p0040	0.16922276007144899
p0084	0.17076406242344921
p0023	0.17351848713573748
p0125	0.17931890921107585
p0019	0.18187835916624584
p0080	0.1827477673993363
p0130	0.18614823908445322
p0150	0.18764228408815387
p0017	0.18978126562184505
p0104	0.1903953871277545
p0160	0.19073493914932604
p0389	0.19355211782743453
p0369	0.19357021831022547
p0163	0.19795920382360832
p0012	0.1997638369327911
p0330	0.20065583345152793
p0052	0.2007171472131689
p0166	0.20772247687922196
p0047	0.20780758855150472
p0110	0.20818432035381718
p0142	0.20944699728817584
p0242	0.21661039073439714
p0322	0.21671259347153182
p0049	0.2169424328149474
p0308	0.21902249555036635
p0303	0.2213255311087361
p0111	0.22388982466637453
p0058	0.22501725135563388
p0002	0.22639440010450784
p0028	0.22762079758520504
p0304	0.22899109911597815
p0109	0.23122996085309788
p0112	0.23373007254118716
p0248	0.23598714004180954
p0018	0.23642468317166987
p0090	0.24107207841311296
p0085	0.24149250547146184
p0063	0.24160837028254267
p0026	0.2418233682939821
p0060	0.2431576716815449
p0342	0.24571168429618429
p0086	0.2476027219513216
p0379	0.24862991942826318
p0137	0.24955203847232232
p0009	0.251027357986392
p0280	0.25120505889028066
p0157	0.2523751794804012
p0238	0.25350784356468214
p0263	0.25387450568145753
p0079	0.25546214958959923
p0004	0.2588893496193214
p0285	0.2598429106875906
p0146	0.2604594539496611
p0383	0.2606450239134023
p0138	0.26345271498414047
p0030	0.2639498182074814
p0140	0.26450495470880686
p0200	0.26528368218252485
p0156	0.2658953227944332
p0239	0.2679075834148529
p0335	0.2701021464231821
p0094	0.2706907657767682
p0194	0.27464487862956566
p0127	0.2752013968454561
p0187	0.2752895974751609
p0399	0.27612953082591074
p0192	0.2770429554294642
p0152	0.27716740189321487
p0029	0.278466383027532
p0175	0.2805658420460504
p0198	0.2812100775043409
p0184	0.2819451586524775
p0087	0.28258898915179576
p0249	0.28308525719729494
p0059	0.28310125864612046
p0188	0.2859682907240767
p0119	0.2864722292026519
p0189	0.28675300984002616
p0036	0.2877535061825772
p0221	0.2891942473682535
p0043	0.2892135430322087
p0319	0.2892544067290693
p0056	0.28958898903000796
p0270	0.28974811633355546
p0236	0.29096633698166985
p0000	0.2973595989570813
p0202	0.29740121455041857
p0193	0.2975264021745767
p0339	0.2981479136859624
p0341	0.2990800137872225
p0252	0.29982724308467745
p0108	0.29996083353864067
p0232	0.30015104473537235
p0348	0.30217892990123796
p0356	0.3046667432024244
p0367	0.30532822199604426
p0229	0.30551406263614067
p0051	0.3062474212878782
p0333	0.31000765910921657
p0006	0.3125169810109013
p0099	0.3135384156599448
p0091	0.31459783168503264
p0035	0.3147086216324546
p0092	0.3151708386460069
p0088	0.3152421138637237
p0327	0.3171561230658636
p0223	0.31848059367627535
p0072	0.3200644253597228
p0083	0.3208041663106097
p0141	0.3208216401850734
p0328	0.32088451052072087
p0385	0.3214164311360532
p0121	0.3220010423419327
p0144	0.3226861966149832
p0397	0.32438136048147626
p0008	0.326219886946281
p0178	0.3264795538334735
p0176	0.3276289634549776
p0153	0.3283737221539319
p0082	0.329075359731377
p0284	0.32924149147683746
p0097	0.32949827691410094
p0128	0.3304467218424263
p0274	0.3305440797102779
p0394	0.33061785388753984
p0133	0.33274721077609304
p0205	0.33309121030319333
p0183	0.3345084704891702
p0132	0.3346720105867137
p0031	0.3349965008853061
p0300	0.33652921055440854
p0034	0.3380515809629404
p0148	0.33893010463854645
p0292	0.3393997117640035
p0185	0.3406536508238862
p0001	0.34126445182594733
p0206	0.3435163258708225
p0102	0.3443110650152017
p0326	0.34446881695790044
p0180	0.34502202881460575
p0279	0.3454119903196412
p0168	0.3462132385790143
p0301	0.346448006521612
p0014	0.34658062320120564
p0224	0.348539686952841
p0033	0.3507948153264948
p0123	0.3526101753088221
p0354	0.3528439831147101
p0337	0.35295545043704346
p0207	0.3557185010631967
p0117	0.35571896459787866
p0039	0.35727522847655924
p0027	0.35832837498656767
p0273	0.3602605656161253
p0315	0.3634885538583441
p0165	0.3659304867530835
p0324	0.3665093167707161
p0297	0.3677838376433017
p0022	0.36925146820672605
p0155	0.3699525489484389
p0282	0.3708342682455358
p0215	0.3708887243085772
p0256	0.3711270853074844
p0201	0.37261658930518027
p0355	0.37521210529353055
p0272	0.37568080607218823
p0077	0.37570344030088043
p0048	0.37667193972849866
p0299	0.376877011378288
p0210	0.37779840426116496
p0203	0.37809865949814436
p0373	0.37818858540545164
p0005	0.378194153496477
p0213	0.3820242682011098
p0214	0.38365203420325744
p0209	0.3845141471547123
p0204	0.3855004170451155
p0050	0.38658494762899687
p0169	0.38697966739608947
p0190	0.3870041881746107
p0135	0.3876843464726082
p0352	0.3876857170786022
p0257	0.38914673629726704
p0271	0.38982433726992716
p0075	0.38995791422573833
p0098	0.3900660335672421
p0129	0.3917633299467107
p0172	0.39241304140926203
p0262	0.3939946677896409
p0396	0.3948822651429269
p0217	0.39579408107429903
p0312	0.39594843594503404
p0316	0.39600534942383214
p0368	0.39781244192280585
p0020	0.3986429263859965
p0233	0.3989431359492466
p0007	0.4008073793613931
p0054	0.402461456524829
p0278	0.4044786701215094
p0093	0.404683107953161
p0321	0.4051119149907769
p0237	0.4059288130441674
p0161	0.40656595186640787
p0357	0.4073426449636016
p0164	0.41026797607544097
p0372	0.4108187558888078
p0314	0.41164395807175436
p0340	0.4124606034436511
p0260	0.41273326535405386
p0255	0.4135165798121072
p0195	0.4140265488242567
p0032	0.41792296200451506
p0286	0.41933992115929675
p0173	0.4194657337609
p0247	0.4212043763725777
p0154	0.4212712342915166
p0024	0.42136798715333934
p0222	0.4221513519473702
p0269	0.42257854039888665
p0283	0.4242742829165994
p0358	0.42466577853282905
p0134	0.42697105640470423
p0139	0.42728477279729415
p0250	0.43095754101756134
p0377	0.431297513499052
p0241	0.43184518764894775
p0143	0.4326318557936556
p0289	0.4332050805227904
p0069	0.4336187833844586
p0268	0.43381727145398885
p0208	0.43402139179165367
p0231	0.4359023811956635
p0101	0.4363078723635039
p0171	0.4364204417430746
p0267	0.43670465281984683
p0182	0.43760192328762826
p0106	0.43786934340545924
p0376	0.43860060538695544
p0375	0.43936907866612573
p0107	0.4434960734698865
p0041	0.44593465581233316
p0225	0.4462426079694707
p0323	0.4474013678157325
p0318	0.44878510701583696
p0116	0.4547995061843194
p0317	0.457056410710763
p0380	0.4574177203293214
p0393	0.4598371796249411
p0261	0.4601516578225351
p0288	0.46082320865359494
p0105	0.46127671246571333
p0264	0.4635187765047045
p0196	0.4653792273568942
p0366	0.46570222508814774
p0216	0.46662385528996486
p0258	0.46739935839844937
p0246	0.4676905458192636
p0177	0.46813475386641445
p0346	0.4699497036239225
p0343	0.47347107455995874
p0305	0.4815941661441714
p0398	0.484432074428888
p0122	0.48574738073348533
p0243	0.4878891436721744
p0126	0.48895530992225367
p0365	0.4898258538792588
p0220	0.4911206269817636
p0170	0.4923825660410005
p0395	0.49394375779557753
p0167	0.49638841707061887
p0291	0.499334900536093
p0025	0.4995806567886981
p0332	0.4997087340234785
p0320	0.5003220482069093
p0226	0.5004068355348734
p0197	0.5012365534257924
p0089	0.5028341703392567
p0136	0.5038581041626813
p0211	0.504198543885759
p0384	0.5044897737593502
p0074	0.504755923131601
p0287	0.506743461209993
p0159	0.5081001078053071
p0096	0.509163158933569
p0259	0.5101360790845413
p0362	0.512135327428678
p0120	0.5133987968033531
p0219	0.5189231638301873
p0186	0.5198795100004492
p0361	0.524065905269697
p0325	0.5255395706550493
p0181	0.5272527531509513
